Id,RouteName,RouteLink,Bus Name,Bus Type,Departure Time,Duration,Arrival Time,Rating,Price,Seats Available
142,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:55:00,06h 55m,06:50:00,3.7,599.00,36
143,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:35:00,05h 40m,05:15:00,3.7,449.00,32
144,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:47:00,06h 18m,06:05:00,3.7,599.00,25
145,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Prince Travels,A/C Seater / Sleeper (2+2),23:55:00,06h 05m,06:00:00,3.0,1099.00,42
146,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Khurana Bus Service,Volvo A/C (2+2),18:55:00,07h 45m,02:40:00,3.2,649.00,33
147,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),16:40:00,08h 50m,01:30:00,2.9,833.00,40
148,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),23:45:00,05h 15m,05:00:00,4.7,550.00,1
149,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Gajraj bus service,Bharat Benz A/C Sleeper (2+1),11:10:00,07h 40m,18:50:00,3.9,1100.00,36
150,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),18:55:00,07h 25m,02:20:00,3.7,699.00,42
151,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,City Land Travels,A/C Sleeper (2+1),21:00:00,07h 10m,04:10:00,3.6,540.00,34
152,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,PEPSU (Punjab) - 67161,Volvo AC Seater (2+2),08:30:00,08h 45m,17:15:00,3.9,1007.00,24
153,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,PEPSU (Punjab) - 67096,Volvo AC Seater (2+2),15:00:00,08h 10m,23:10:00,3.6,1007.00,34
154,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,PEPSU (Punjab) - 67135,Volvo AC Seater (2+2),15:33:00,10h 02m,01:35:00,3.2,1007.00,37
155,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),18:10:00,09h 15m,03:25:00,4.1,1007.00,29
156,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,PEPSU (Punjab) - 67128,Volvo AC Seater (2+2),19:10:00,08h 40m,03:50:00,4.2,1007.00,33
157,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:10:00,07h 20m,06:30:00,4.7,380.00,35
158,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Zingbus Plus,Scania A/C Semi Sleeper (2+2),22:50:00,08h 05m,06:55:00,4.7,312.00,29
159,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Yolo Bus,VE A/C Seater / Sleeper (2+1),23:26:00,07h 02m,06:28:00,4.5,400.00,25
160,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:05:00,07h 40m,04:45:00,4.4,399.00,28
161,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Yolo Bus,VE A/C Seater / Sleeper (2+1),21:11:00,07h 49m,05:00:00,4.4,400.00,34
162,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:30:00,07h 30m,06:00:00,4.5,360.00,35
163,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Laxmi holidays,VE A/C Sleeper (2+1),23:05:00,07h 40m,06:45:00,4.3,570.00,35
164,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,IntrCity SmartBus,AC Sleeper (2+1),21:30:00,08h 15m,05:45:00,4.4,466.00,27
165,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:25:00,07h 35m,07:00:00,4.3,570.00,34
166,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:35:00,07h 45m,06:20:00,4.2,399.00,39
167,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:25:00,07h 35m,06:00:00,4.8,360.00,29
168,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:30:00,06h 50m,06:20:00,4.3,599.00,36
169,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45:00,07h 20m,06:05:00,4.2,296.00,30
170,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:55:00,07h 35m,07:30:00,4.2,570.00,33
171,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,R S YADAV SMART BUS PRIVATE LIMITED,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),22:55:00,06h 40m,05:35:00,4.4,499.00,26
172,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,New Navyug Travels,A/C Sleeper (2+1),21:50:00,07h 40m,05:30:00,4.0,675.00,34
173,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:30:00,06h 35m,06:05:00,4.2,599.00,25
174,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:55:00,07h 20m,07:15:00,4.0,331.00,35
175,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:20:00,09h 00m,06:20:00,4.2,449.00,30
176,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:30:00,06h 50m,05:20:00,3.9,499.00,28
177,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,City Land Travels,A/C Sleeper (2+1),21:00:00,07h 10m,04:10:00,3.6,540.00,34
178,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:54:00,06h 36m,06:30:00,3.3,499.00,34
179,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:35:00,07h 10m,06:45:00,3.9,331.00,33
180,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:30:00,06h 50m,05:20:00,3.9,549.00,29
181,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:15:00,07h 45m,06:00:00,4.5,449.00,36
182,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:35:00,06h 20m,05:55:00,4.5,554.00,33
183,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:40:00,06h 30m,05:10:00,3.6,600.00,41
184,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:50:00,07h 00m,06:50:00,3.9,599.00,29
185,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Armaan Tour & Travels,A/C Seater / Sleeper (2+1),21:00:00,09h 00m,06:00:00,2.6,624.00,48
186,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:50:00,07h 00m,06:50:00,1.8,549.00,34
187,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Khurana Bus Service,Volvo A/C (2+2),18:35:00,08h 05m,02:40:00,2.8,649.00,32
188,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,NueGo,Electric A/C Seater (2+2),07:10:00,07h 15m,14:25:00,2.9,380.00,26
189,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Lavish Travels,A/C Seater / Sleeper (2+2),23:40:00,05h 50m,05:30:00,2.7,539.00,52
190,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:30:00,07h 25m,05:55:00,4.1,471.00,37
191,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:10:00,06h 05m,05:15:00,2.5,449.00,32
192,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Prince Travels,A/C Seater / Sleeper (2+2),23:45:00,06h 15m,06:00:00,3.0,1099.00,42
193,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Khurana Bus Service,Bharat Benz A/C Seater (2+2),14:25:00,07h 05m,21:30:00,1.4,549.00,26
194,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Travel Point,A/C Seater / Sleeper (2+2),22:25:00,06h 55m,05:20:00,2.7,949.00,50
195,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,SHREE SATGURU TRAVELS,A/C Seater / Sleeper (2+2),23:50:00,06h 10m,06:00:00,1.3,499.00,38
196,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),23:25:00,05h 35m,05:00:00,4.9,550.00,1
197,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,PEPSU (Punjab) - 67130,Volvo AC Seater (2+2),09:05:00,06h 55m,16:00:00,3.7,1007.00,39
198,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,PEPSU (Punjab) - 67122,Volvo AC Seater (2+2),11:10:00,07h 30m,18:40:00,4.0,1007.00,38
199,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,PEPSU (Punjab) - 67123,Volvo AC Seater (2+2),13:45:00,07h 25m,21:10:00,3.9,1007.00,37
200,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,PEPSU (Punjab) - 67132,Volvo AC Seater (2+2),17:40:00,07h 10m,00:50:00,3.9,1007.00,39
201,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,PEPSU (Punjab) - 67081,Volvo AC Seater (2+2),19:55:00,07h 30m,03:25:00,3.1,1007.00,39
202,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:50:00,08h 30m,06:20:00,3.7,1007.00,39
203,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Yolo Bus,VE A/C Seater / Sleeper (2+1),23:30:00,06h 59m,06:29:00,4.7,400.00,26
204,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:20:00,07h 20m,05:40:00,4.5,399.00,28
205,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:45:00,08h 45m,06:30:00,4.6,348.00,35
206,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,AdIntrCity SmartBus,AC Sleeper (2+1),22:30:00,08h 40m,07:10:00,4.4,466.00,27
207,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45:00,08h 20m,07:05:00,4.6,360.00,32
208,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:30:00,08h 30m,06:00:00,4.6,296.00,33
209,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00:00,08h 00m,06:00:00,4.5,399.00,35
210,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,AdFlixBus,A/C Sleeper (2+1),22:30:00,08h 05m,06:35:00,5.0,500.00,13
211,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Yolo Bus,VE A/C Seater / Sleeper (2+1),22:31:00,07h 44m,06:15:00,4.5,400.00,30
212,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:15:00,09h 40m,05:55:00,4.5,296.00,38
213,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:40:00,07h 50m,07:30:00,4.3,570.00,35
214,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:30:00,07h 45m,04:15:00,4.4,513.00,30
215,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Laxmi holidays,VE A/C Sleeper (2+1),23:00:00,08h 10m,07:10:00,4.2,570.00,29
216,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30:00,07h 40m,07:10:00,4.2,570.00,32
217,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:58:00,06h 57m,05:55:00,4.1,499.00,31
218,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Zingbus Plus,Scania A/C Semi Sleeper (2+2),22:50:00,07h 30m,06:20:00,4.2,360.00,28
219,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:50:00,07h 27m,06:17:00,4.2,599.00,29
220,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:45:00,08h 45m,05:30:00,4.2,383.00,36
221,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,New Navyug Travels,A/C Sleeper (2+1),22:45:00,07h 25m,06:10:00,4.0,625.00,31
222,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:15:00,08h 55m,07:10:00,4.4,378.00,35
223,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:00:00,08h 55m,06:55:00,4.6,449.00,31
224,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:30:00,09h 35m,07:05:00,4.1,449.00,30
225,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),21:55:00,08h 35m,06:30:00,4.6,360.00,29
226,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,R S YADAV SMART BUS PRIVATE LIMITED,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),22:30:00,07h 21m,05:51:00,4.7,499.00,31
227,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30:00,07h 30m,02:00:00,4.0,950.00,33
228,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:30:00,08h 50m,07:20:00,4.7,471.00,29
229,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:40:00,06h 30m,05:10:00,4.3,554.00,33
230,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Khurana Bus Service,Volvo A/C (2+2),08:00:00,09h 00m,17:00:00,4.0,680.00,28
231,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),18:30:00,07h 30m,02:00:00,4.0,550.00,39
232,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:55:00,07h 20m,06:15:00,3.1,499.00,30
233,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,City Land Travels,A/C Seater/Sleeper (2+1),23:15:00,07h 25m,06:40:00,3.6,400.00,30
234,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),23:45:00,06h 30m,06:15:00,3.8,496.00,36
235,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,NueGo,Electric A/C Seater/Sleeper (2+1),22:00:00,08h 25m,06:25:00,3.1,690.00,39
236,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:00:00,09h 05m,06:05:00,4.1,551.00,28
237,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),22:40:00,07h 26m,06:06:00,3.1,629.00,39
238,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),22:30:00,07h 30m,06:00:00,1.1,539.00,38
239,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),20:30:00,07h 30m,04:00:00,1.1,536.00,36
240,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),15:30:00,07h 30m,23:00:00,1.1,539.00,38
241,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),17:00:00,07h 30m,00:30:00,1.1,539.00,39
242,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Armaan Tour & Travels,A/C Seater / Sleeper (2+1),14:00:00,09h 05m,23:05:00,1.7,624.00,48
243,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:50:00,07h 07m,05:57:00,2.2,499.00,38
244,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+2),23:40:00,07h 35m,07:15:00,2.1,486.00,47
245,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),22:50:00,07h 00m,05:50:00,2.3,539.00,34
246,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Big Bus,A/C Seater / Sleeper (2+2),17:35:00,06h 10m,23:45:00,1.9,595.00,39
247,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:40:00,06h 20m,05:00:00,2.6,399.00,28
248,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport,PEPSU (Punjab) - 66649,Volvo AC Seater (2+2),12:40:00,06h 40m,19:20:00,4.2,807.00,34
249,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport,PEPSU (Punjab) - 67142,Volvo AC Seater (2+2),16:00:00,06h 40m,22:40:00,4.0,807.00,38
250,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),18:30:00,06h 30m,01:00:00,4.4,3000.00,44
251,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),14:40:00,08h 30m,23:10:00,4.4,2500.00,44
252,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),12:30:00,06h 30m,19:00:00,4.4,3000.00,42
253,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),08:00:00,07h 00m,15:00:00,4.4,2500.00,44
254,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),14:00:00,07h 00m,21:00:00,4.4,2500.00,44
255,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),16:00:00,07h 00m,23:00:00,4.4,2500.00,51
256,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),18:00:00,07h 00m,01:00:00,4.4,2500.00,44
257,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),16:00:00,07h 00m,23:00:00,4.4,3000.00,42
258,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),14:48:00,06h 20m,21:08:00,4.4,2500.00,44
259,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),12:43:00,06h 20m,19:03:00,4.4,3000.00,42
260,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),14:30:00,06h 30m,21:00:00,4.4,2500.00,44
261,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),16:30:00,06h 30m,23:00:00,4.4,3000.00,42
262,Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,PEPSU (Punjab) - 67161,Volvo AC Seater (2+2),08:30:00,09h 35m,18:05:00,3.9,1130.00,25
263,Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,PEPSU (Punjab) - 67096,Volvo AC Seater (2+2),15:00:00,09h 00m,00:00:00,3.2,1130.00,34
264,Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,PEPSU (Punjab) - 67135,Volvo AC Seater (2+2),15:33:00,11h 02m,02:35:00,4.2,1130.00,37
265,Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),18:10:00,09h 55m,04:05:00,3.7,1130.00,29
266,Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,PEPSU (Punjab) - 67128,Volvo AC Seater (2+2),19:10:00,09h 40m,04:50:00,4.5,1130.00,33
267,Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),18:00:00,11h 00m,05:00:00,4.1,3300.00,41
268,Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),08:00:00,11h 00m,19:00:00,4.4,3300.00,27
269,Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),16:00:00,11h 00m,03:00:00,4.4,3300.00,36
270,Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),20:00:00,11h 00m,07:00:00,4.4,3850.00,24
271,Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),10:00:00,11h 00m,21:00:00,4.4,3850.00,13
272,Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),14:00:00,11h 00m,01:00:00,4.4,3850.00,18
